price,maximum_nights,availability_30,availability_365,number_of_reviews,instant_bookable,reviews_per_month,has_private_entrance,has_self_checkin,has_kitchen,has_bathtub,has_host_greeting,has_dishwasher,has_longterm,has_fireplace,has_parking,combine_beds_bedrooms_acommodates,general_score,nightly_price,host_active_years,review_count,room_type_1,room_type_2,room_type_3,minimum_nights_2.0,minimum_nights_3.0,minimum_nights_4.0,minimum_nights_5.0,minimum_nights_6.0,minimum_nights_7.0,minimum_nights_8.0,minimum_nights_8.5,property_type_category_Entire condo,property_type_category_Entire home,property_type_category_Entire rental unit,property_type_category_Other,property_type_category_Private Rooms,property_type_category_Room in,property_type_category_Shared Rooms,bathroom_count_1.0,bathroom_count_1.5,bathroom_count_2.0,bathroom_count_2.25,price_range_Low,price_range_Medium,price_range_High,price_range_Very High,location_cluster_1,location_cluster_2,location_cluster_3,location_cluster_4,location_cluster_5,location_cluster_6,location_cluster_7,location_cluster_8,location_cluster_9
85.0,1.788251208520147,-0.23198108546980706,1.7577441013446058,2.1710392673004435,0,1.8793993005702487,0,0,0,0,1,0,1,1,0,-0.9934531133601594,0.22998307698618986,85.0,1.3086693078664022,2.212575761707239,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
279.0,1.788251208520147,-0.7907929324288148,-0.8801603241821802,-0.555665046593891,0,-0.8255146900222107,1,0,1,1,1,1,0,1,0,0.7164153312645931,0.1457848319464118,139.5,0.9909067909104624,-0.6446721657471916,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
280.0,1.788251208520147,-0.7907929324288148,0.3442594774275225,-0.555665046593891,0,-0.8255146900222107,1,0,1,1,0,1,0,0,0,0.7164153312645931,-0.17697510737272695,70.0,0.6731442739545226,-0.6446721657471916,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
97.0,-0.773762980771266,0.1871277997494487,-0.5560492002266707,2.1710392673004435,0,2.3629593435811906,0,0,0,1,1,0,0,0,0,-0.9934531133601594,0.06158658690663378,48.5,0.6731442739545226,2.322591123598596,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
250.0,-0.3929230337144344,0.04742483800969678,-0.9791942787241414,-0.18978140064001867,0,-0.6366240482210612,0,0,0,0,1,0,1,0,0,-0.6514794244352089,0.3071648016059781,83.33333333333333,1.3086693078664022,-0.3008741598367015,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
783.5,-0.7391411674024632,-0.7907929324288148,-0.8531510638525543,-0.31174261595797614,0,-0.697069053597429,1,0,1,0,0,1,0,0,0,2.084310086964395,0.5457264958853388,261.1666666666667,0.6731442739545226,-0.4149004984636807,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
110.0,-0.773762980771266,0.04742483800969678,-0.511033766343961,2.1710392673004435,0,1.902066177586386,0,0,0,1,1,0,0,0,0,-0.6514794244352089,-0.09979338275293248,55.0,0.6731442739545226,2.2177327317958966,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
129.0,-0.7368330465112096,2.2826722258457273,-0.907169584511806,-0.7298953541909732,0,-0.8632928183824403,0,0,1,0,1,0,1,0,0,-0.30950573551025845,-0.7733793430711319,43.0,-0.280143276913297,-0.7965162850243246,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
221.0,-0.3929230337144344,-0.09227812373005514,1.6587101468026446,1.0820998448186807,1,0.020715385246938615,1,0,1,0,1,0,1,0,0,3.4522048426641976,-1.615361793468881,221.0,-0.280143276913297,0.8943969073787688,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
295.0,-0.7599142554237448,-0.7907929324288148,-1.0602220597130187,-0.6253571696327239,0,-0.8481815670383483,1,0,1,0,1,1,0,0,0,1.4003627091144941,-0.9417758331506817,98.33333333333333,0.037619240042642874,-0.7071288034875972,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
200.0,-0.7760711016625196,-0.7907929324288148,-0.9431819316179737,-0.32916564671768433,0,-0.7046246792694749,1,0,1,0,0,0,0,0,0,1.7423363980394446,0.16683439320635632,66.66666666666667,-0.280143276913297,-0.4309444054061702,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
296.0,-0.7391411674024632,-0.7907929324288148,0.22721934933247742,-0.5730880773535992,0,-0.8330703156942565,0,0,1,0,0,1,1,0,0,-0.6514794244352089,0.8544533943645166,98.66666666666667,-0.280143276913297,-0.660716072689681,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
240.0,-0.7599142554237448,-0.371684047209559,-1.0782282332661026,-0.6602032311521403,0,-0.8784040697265323,1,0,1,0,0,0,0,0,0,1.4003627091144941,-2.527509448066441,120.0,0.6731442739545226,-0.742654597431681,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
147.0,-0.7391411674024632,-0.7907929324288148,-1.0422158861599349,-0.22462746215943508,0,-0.6517352995651531,1,0,1,0,1,1,1,0,0,1.4003627091144941,-2.955517193685296,147.0,-0.280143276913297,-0.3329619737216806,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
101.0,0.8765434564750044,0.1871277997494487,-0.781126369640219,2.1710392673004435,1,0.7007216957310765,0,1,0,0,1,0,1,0,1,-0.9934531133601594,-0.8295115064309818,33.666666666666664,-0.280143276913297,1.944413317097057,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
239.0,-0.7437574091849701,0.04742483800969678,-1.051218972936477,-0.5382420158341829,0,-0.8104034386781187,1,0,1,0,0,0,0,0,0,-0.6514794244352089,0.48959433252548884,119.5,0.6731442739545226,-0.6269092687751495,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
342.0,1.788251208520147,-0.7907929324288148,0.8934477707965803,2.1710392673004435,0,2.5518499853823395,1,1,0,0,0,0,1,0,0,0.7164153312645931,0.6720238634450059,342.0,0.3553817569985827,2.365565874337407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
70.0,-0.7599142554237448,-0.371684047209559,-1.0422158861599349,-0.0852432160817694,0,-0.5761790428446935,1,0,1,0,1,0,0,0,1,-0.6514794244352089,-0.9558088739906426,35.0,0.037619240042642874,-0.2011727381226594,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
177.0,-0.6006539139272516,1.0253455701879604,1.7127286674618962,2.1710392673004435,1,1.1313923590376969,0,0,1,0,1,0,1,0,0,-0.30950573551025845,-0.33133855661231587,88.5,-0.280143276913297,2.0423957487815465,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
305.0,-0.7391411674024632,-0.23198108546980706,-0.6640862415451738,0.2457943683526866,0,-0.40995527805968196,1,0,1,0,1,0,0,0,0,-0.9934531133601594,0.8825194760444447,101.66666666666667,-0.280143276913297,0.10881846387329908,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
200.0,-0.7391411674024632,-0.371684047209559,-0.9521850183945156,-0.38143473899680896,1,-0.7348471819576589,1,0,1,0,1,1,0,0,0,-0.6514794244352089,-0.1418925052728215,66.66666666666667,0.9909067909104624,-0.4807951162631912,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
590.0,1.788251208520147,0.6062366849687045,-0.23193807627116111,-0.7473183849506814,0,-0.9161821980867623,1,0,1,1,1,1,1,0,0,2.7682574648142966,0.9807507619241774,84.28571428571429,1.3086693078664022,-0.8228741321441287,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
225.0,-0.7391411674024632,-0.7907929324288148,-0.9611881051710576,-0.46854989279535003,0,-0.7801809359899348,1,0,1,1,1,1,0,0,0,1.7423363980394446,-0.27520639325246593,75.0,1.3086693078664022,-0.5627336410051914,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
275.0,-0.7760711016625196,1.8635633406264718,0.6233551675003224,-0.7473183849506814,0,-0.8104034386781187,0,0,1,0,0,0,0,0,0,-0.6514794244352089,-0.8435445472709427,39.285714285714285,-0.280143276913297,-0.7988082717303945,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
260.0,-0.7391411674024632,-0.5113870089493109,0.542327386511445,-0.31174261595797614,0,-0.689513427925383,0,0,1,0,1,0,0,0,0,-0.30950573551025845,0.6158917000851559,65.0,0.037619240042642874,-0.41318150843412826,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
213.0,-0.3929230337144344,0.6062366849687045,0.5243212129583612,2.1710392673004435,0,2.5518499853823395,0,1,0,0,0,0,0,0,0,-0.6514794244352089,0.33523088328589995,106.5,0.6731442739545226,2.365565874337407,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
100.0,-0.7806873434450265,-0.7907929324288148,-1.1052374935957285,-0.6079341388730157,0,-0.8481815670383483,1,1,1,0,0,1,0,0,0,-0.30950573551025845,0.5948421388252114,25.0,-0.280143276913297,-0.6928038865746601,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
240.0,-0.3929230337144344,-0.371684047209559,0.2992440435448129,2.1710392673004435,0,2.5518499853823395,0,1,0,0,0,0,0,0,0,-0.6514794244352089,0.3422474037058835,120.0,0.6731442739545226,2.365565874337407,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
300.0,-0.7853035852275336,-0.7907929324288148,-0.9161726712883479,-0.5208189850744747,0,-0.8028478130060727,1,1,1,0,0,1,0,0,0,-0.6514794244352089,0.19490047488627818,75.0,0.3553817569985827,-0.6108653618326599,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
280.0,0.8765434564750044,-0.371684047209559,0.1371884815670581,2.1710392673004435,0,2.1287349477477653,1,1,1,0,0,1,1,0,0,1.0583890201895436,-0.04366121939308254,93.33333333333333,-0.280143276913297,2.26930243268247,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
254.0,1.788251208520147,1.165048531927712,1.9738181839816122,2.1710392673004435,0,1.3051717494947543,1,0,0,1,1,1,0,0,0,0.7164153312645931,-2.197732988327319,127.0,0.9909067909104624,2.0819325194612524,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
275.0,-0.7899198270100407,-0.7907929324288148,-0.6730893283217158,-0.015551093042936559,0,-0.5459565401565095,1,1,1,1,1,1,0,1,1,1.4003627091144941,0.07561962774660094,55.0,1.6264318248223422,-0.13699711035270132,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
155.0,1.788251208520147,-0.7907929324288148,-0.015863993634154746,-0.20720443139972686,1,-0.6441796738931072,0,1,0,0,0,0,0,0,0,-0.6514794244352089,0.18788395446630082,77.5,0.3553817569985827,-0.316918066779191,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
199.0,1.788251208520147,-0.7907929324288148,-0.4300059853550836,0.8556004449424739,1,-0.09261899983375094,0,0,1,0,0,0,0,0,0,0.7164153312645931,-1.2926018541497424,199.0,0.037619240042642874,0.6823881370672997,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
295.0,-0.7391411674024632,-0.7907929324288148,-0.5380430266735868,0.19352527607356196,0,-0.43262215507581986,1,1,1,0,0,0,1,0,0,-0.6514794244352089,0.46854477126554434,98.33333333333333,0.3553817569985827,0.06068674304583048,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
145.0,1.788251208520147,0.6062366849687045,-0.6190708076624641,-0.12008927760118582,0,-0.5988459198608314,1,0,1,0,0,1,0,0,1,-0.6514794244352089,-1.5241470280091256,36.25,0.037619240042642874,-0.2349795420371909,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
144.0,1.788251208520147,0.1871277997494487,-0.07888560106994827,2.0577895673623403,0,0.5269423052740189,0,1,1,0,0,1,0,0,0,-0.30950573551025845,0.18086743404631725,36.0,0.3553817569985827,1.8117645864832594,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
195.0,-0.7391411674024632,-0.7907929324288148,-0.5830584605562964,-0.32916564671768433,0,-0.7046246792694749,0,0,1,1,0,1,0,0,1,-0.6514794244352089,0.2790987199260562,65.0,0.037619240042642874,-0.4309444054061702,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
270.0,-0.7760711016625196,-0.7907929324288148,0.31725021709789675,0.14125618379443733,0,-0.4628446577640038,1,0,1,1,1,1,0,0,0,1.4003627091144941,0.35628044454584445,54.0,-0.280143276913297,0.010836032188809379,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
617.0,-0.7391411674024632,-0.7907929324288148,-0.8891634109587221,-0.4859729235550582,0,-0.7877365616619807,0,0,1,1,1,1,1,0,0,1.4003627091144941,0.8965525168843994,154.25,0.3553817569985827,-0.5787775479476809,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
414.0,-0.6698975406648574,-0.7907929324288148,-1.0782282332661026,0.12383315303472912,0,-0.4704002834360497,1,1,1,1,0,1,0,0,0,1.9133232425019198,0.545726495885345,138.0,0.6731442739545226,-0.005207874753680118,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
155.0,1.788251208520147,-0.6510899706890628,-0.39399363824891587,2.1710392673004435,1,0.8820567118601796,1,0,1,0,0,0,0,0,1,0.7164153312645931,0.11771875026648372,77.5,-0.280143276913297,1.9856690778063157,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
160.0,-0.7599142554237448,-0.09227812373005514,1.73073484101498,1.0472537832992643,0,0.020715385246938615,0,0,1,0,1,0,0,0,0,0.032467953414692066,-0.5839332917316375,80.0,0.6731442739545226,0.8657470735528946,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
385.0,1.788251208520147,-0.7907929324288148,-0.9881973655006834,-0.4511268620356418,0,-0.7499584333017508,1,0,1,0,1,0,0,0,0,1.9133232425019198,0.6860569042849668,64.16666666666667,0.6731442739545226,-0.5415327639740446,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
783.5,-0.7391411674024632,2.7017811110649834,2.0458428781939477,-0.13751230836089404,0,-0.6064015455328773,1,0,1,1,0,1,1,0,0,1.4003627091144941,0.29313176076601716,783.5,0.6731442739545226,-0.2510234489796805,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
600.0,-0.7622223763149983,1.8635633406264718,-0.4750214192377933,-0.3465886774773925,0,-0.7121803049415208,1,1,1,0,0,1,0,1,0,0.7164153312645931,0.19490047488627818,150.0,1.3086693078664022,-0.44698831234865977,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
375.0,-0.7160599584899279,-0.7907929324288148,-0.7991325431933028,-0.5208189850744747,0,-0.8028478130060727,1,0,1,0,0,0,0,0,0,1.5713495535769693,-0.576916771311654,75.0,0.3553817569985827,-0.6108653618326599,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
169.0,0.8765434564750044,-0.371684047209559,-1.0602220597130187,0.7510622603842246,1,-0.13795275386602682,0,0,1,1,0,1,1,0,0,-0.6514794244352089,0.7702551493247448,84.5,-0.280143276913297,0.5861246954123626,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
129.0,-0.7437574091849701,-0.7907929324288148,-1.1052374935957285,2.144904721160881,0,0.5949429363224327,1,0,0,0,0,0,0,0,0,0.7164153312645931,0.15981787278637274,64.5,-0.280143276913297,1.8988600813139171,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
130.0,1.788251208520147,-0.7907929324288148,-0.6190708076624641,2.1710392673004435,0,1.1842817387420186,1,0,0,0,0,0,1,0,0,-0.6514794244352089,0.461528250845567,65.0,0.037619240042642874,2.0544286789884136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
230.0,0.03407933116746778,0.1871277997494487,-0.6550831547686319,-0.5382420158341829,0,0.1642722730158121,1,0,1,1,0,1,0,0,0,0.7164153312645931,0.3422474037058835,115.0,0.6731442739545226,-0.4051595549628835,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
238.0,-0.7368330465112096,-0.6510899706890628,-0.41199981180199974,2.0229435058429237,0,0.5118310539299269,0,0,0,0,1,1,0,0,0,1.4003627091144941,0.12473527068646731,119.0,0.037619240042642874,1.7796767725982803,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
200.0,1.788251208520147,-0.09227812373005514,-0.9791942787241414,2.1710392673004435,1,2.0078449369950304,1,0,0,0,0,0,1,0,0,-0.6514794244352089,-0.06471078065302704,200.0,0.3553817569985827,2.241798592209631,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
184.0,-0.7853035852275336,-0.23198108546980706,0.3082471303213548,2.1710392673004435,1,1.8416211722100182,0,0,1,1,0,1,0,0,0,0.7164153312645931,-0.562883730471693,92.0,0.037619240042642874,2.2039808115594766,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
221.0,1.788251208520147,0.1871277997494487,1.4426360641656382,2.0926356288817565,0,0.7460554497633524,0,0,0,0,1,1,1,0,0,2.084310086964395,0.7211395063848722,73.66666666666667,0.6731442739545226,1.8902651311661545,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
225.0,-0.7391411674024632,0.6062366849687045,-0.5920615473328383,2.1710392673004435,0,1.040724850973145,0,0,0,0,0,0,0,0,0,-0.6514794244352089,-0.29625595451241044,112.5,-0.280143276913297,2.021767868426917,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
250.0,-0.7853035852275336,-0.371684047209559,-0.46601833246125135,-0.4859729235550582,0,-0.30417651865103834,0,0,1,1,1,1,1,1,0,-0.30950573551025845,0.01948746438674476,125.0,0.9909067909104624,-0.4687621860563241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
135.0,1.788251208520147,-0.7907929324288148,0.3442594774275225,-0.46854989279535003,0,-0.7726253103178887,1,0,1,0,0,0,0,0,0,-0.6514794244352089,0.2650656790860891,67.5,0.3553817569985827,-0.561014650975639,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
275.0,-0.7599142554237448,-0.7907929324288148,0.43429034519294185,-0.46854989279535003,0,-0.7726253103178887,1,0,1,1,1,1,0,0,0,0.7164153312645931,-0.6681315367714094,68.75,0.9909067909104624,-0.561014650975639,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
288.0,0.03177121027621426,-0.7907929324288148,-0.8801603241821802,-0.6253571696327239,0,-0.8557371927103944,1,0,1,1,1,1,0,0,0,0.032467953414692066,0.5597595367252998,41.142857142857146,0.3553817569985827,-0.7088477935171495,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
176.0,-0.7922279479012942,-0.7907929324288148,-0.3309720308131224,2.1710392673004435,0,2.0909568193875354,1,1,0,1,0,0,0,0,0,-0.6514794244352089,0.09666918900654545,58.666666666666664,0.6731442739545226,2.2607074825347078,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
200.0,0.8765434564750044,-0.5113870089493109,-0.9611881051710576,-0.555665046593891,0,-0.8255146900222107,0,1,1,0,0,1,0,0,0,-0.9934531133601594,0.3492639241258671,66.66666666666667,1.3086693078664022,-0.6446721657471916,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
204.0,-0.6698975406648574,2.5620781493252314,2.126870659182825,1.8312901674861335,1,0.4211635458653753,1,0,0,1,1,0,1,0,0,-0.6514794244352089,-0.5137680875318267,68.0,0.6731442739545226,1.6014748062013429,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
155.0,-0.7853035852275336,-0.09227812373005514,-0.2589473366007869,1.1517919678575133,1,0.0660491392792145,1,1,0,0,0,0,0,0,0,-0.6514794244352089,0.2790987199260562,51.666666666666664,1.3086693078664022,0.9620105152078318,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
349.0,1.788251208520147,-0.7907929324288148,-0.8621541506290963,-0.13751230836089404,0,-0.5912902941887853,0,0,1,1,1,1,1,0,0,0.7164153312645931,-0.47166896501194383,116.33333333333333,0.6731442739545226,-0.2475854689205756,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
96.0,-0.7853035852275336,2.0032663023662236,-0.781126369640219,0.5942549835468508,0,-0.22106463625853262,1,0,0,0,1,0,0,0,0,-0.6514794244352089,-0.4997350466918657,48.0,-0.280143276913297,0.438291552870852,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
165.0,1.788251208520147,0.6062366849687045,-0.7901294564167609,-0.5208189850744747,0,-0.8028478130060727,0,1,1,0,0,1,1,0,1,0.37444164233964256,-1.9030391306881083,55.0,-0.280143276913297,-0.6108653618326599,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
106.0,-0.7853035852275336,-0.7907929324288148,-1.0962344068191865,2.1710392673004435,0,2.5518499853823395,1,1,0,0,0,0,0,1,0,-0.6514794244352089,0.13876831152642824,106.0,0.3553817569985827,2.365565874337407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
100.0,0.03407933116746778,-0.5113870089493109,1.6677132335791864,2.1710392673004435,1,2.5518499853823395,0,1,0,0,0,0,0,0,0,-0.6514794244352089,-0.619015893831543,100.0,0.6731442739545226,2.365565874337407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
99.0,0.03407933116746778,-0.7907929324288148,1.5686792790372253,2.1710392673004435,1,2.393181846269375,0,1,0,0,0,0,0,0,0,-0.6514794244352089,-0.7803958634911154,99.0,0.6731442739545226,2.3294670837168057,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
600.0,-0.8014604314663083,2.7017811110649834,0.49731195262873534,0.0018719377167716507,0,-0.5308452888124175,0,0,1,0,1,1,0,0,0,0.37444164233964256,-0.5207846079518103,600.0,0.037619240042642874,-0.11923421338065932,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
128.0,-0.7668386180975054,-0.23198108546980706,1.595688539366851,2.1710392673004435,0,1.902066177586386,1,1,0,0,0,0,0,0,0,-0.6514794244352089,0.21595003614622268,42.666666666666664,0.9909067909104624,2.2177327317958966,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
250.0,1.788251208520147,-0.371684047209559,-0.7451140225340512,0.4548707374691851,0,-0.28906526730694637,1,0,1,1,1,1,0,0,0,-0.9934531133601594,-0.057694260233043464,125.0,0.6731442739545226,0.3082213073013833,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
